id,company_rating,company_location,total_fleet_count,iata_approved,company_loaction
44234,90%,Philippines,1.0,t,na
29703,100%,Niue,1.0,f,na
22603,100%,,1.0,f,na
8003,100%,Uganda,1.0,f,na
48450,100%,Cape Verde,2.0,t,na
4032,80%,,1.0,t,na
5378,100%,Uzbekistan,1.0,f,na
34211,,Uzbekistan,2.0,t,na
385,100%,,1.0,f,na
9809,100%,Malta,1.0,f,na
44963,0%,Togo,1.0,t,na
27722,,,3.0,t,na
17445,100%,Lebanon,1.0,f,na
46757,,Maldives,1.0,t,na
37823,100%,Gambia,3.0,f,na
44638,,French Guiana,1.0,t,na
35608,67%,,1.0,f,na
263,,Anguilla,1.0,f,na
16381,,Russian Federation,1.0,f,na
32704,,Nicaragua,1.0,t,na
38719,,,2.0,t,na
1262,,Estonia,1.0,t,na
34090,,,1.0,t,na
14463,,,1.0,t,na
43047,100%,Guinea,2.0,t,na
41215,,Sao Tome and Principe,1.0,f,na
25473,,Niue,1.0,f,na
2883,100%,Tanzania,2.0,f,na
872,100%,Tonga,1.0,f,na
39009,82%,Mauritania,1.0,f,na
17120,100%,Uzbekistan,2.0,t,na
18787,100%,,1.0,t,na
10802,,Chad,1.0,t,na
39156,100%,Nicaragua,1.0,f,na
21197,86%,Kiribati,1.0,f,na
34848,,,1.0,t,na
28768,100%,,3.0,f,na
24774,,,1.0,t,na
17172,100%,Niue,1.0,f,na
46471,,,1.0,t,na
46175,100%,United Kingdom,1.0,t,na
46398,,Niue,1.0,f,na
9584,100%,Canada,1.0,f,na
12268,100%,,1.0,f,na
46707,100%,,1.0,f,na
43964,,Russian Federation,1.0,f,na
43064,,Guinea,1.0,t,na
24941,,Kenya,1.0,f,na
26485,100%,Afghanistan,1.0,f,na
27022,,,1.0,t,na
13761,,Nicaragua,2.0,f,na
3362,40%,Rwanda,1.0,t,na
3283,,,1.0,t,na
35216,50%,Marshall Islands,1.0,t,na
19131,,Djibouti,1.0,f,na
2021,100%,,1.0,f,na
18107,,,1.0,t,na
6554,,Jersey,1.0,t,na
47776,,Brazil,1.0,f,na
22864,100%,,1.0,t,na
38535,,Vanuatu,1.0,t,na
38069,,Chile,1.0,t,na
2949,100%,French Guiana,1.0,t,na
47765,100%,French Polynesia,1.0,f,na
47317,0%,Gambia,1.0,f,na
19677,,Nicaragua,1.0,t,na
15810,100%,Niger,2.0,f,na
13164,33%,Mauritania,2.0,f,na
9281,,,2.0,t,na
37709,,El Salvador,1.0,f,na
23441,,Isle of Man,1.0,t,na
12377,91%,,1.0,f,na
14516,,Marshall Islands,1.0,f,na
13420,100%,Uruguay,1.0,f,na
42949,100%,Papua New Guinea,2.0,f,na
37251,100%,Bahrain,1.0,t,na
30661,100%,,2.0,f,na
34127,100%,Uzbekistan,1.0,f,na
47847,96%,Indonesia,3.0,f,na
13533,100%,,1.0,f,na
18236,100%,,4.0,t,na
46476,,Chile,1.0,t,na
48124,,Marshall Islands,1.0,f,na
47194,,,1.0,f,na
22719,,Estonia,1.0,f,na
27235,,Estonia,1.0,f,na
8882,,Niue,1.0,f,na
11322,100%,Malta,1.0,f,na
31514,75%,Gibraltar,2.0,f,na
41768,,Afghanistan,1.0,t,na
5262,100%,Croatia,1.0,t,na
21133,,,1.0,f,na
32651,100%,Guinea,1.0,t,na
12347,,Bouvet Island (Bouvetoya),1.0,f,na
47191,,Monaco,1.0,t,na
28177,100%,Kenya,1.0,f,na
26173,,Denmark,1.0,f,na
23830,,Gambia,1.0,f,na
23058,100%,Philippines,1.0,f,na
35146,,Libyan Arab Jamahiriya,1.0,t,na
39518,,Isle of Man,1.0,t,na
9389,100%,,1.0,f,na
47643,100%,Holy See (Vatican City State),1.0,f,na
48546,100%,Gambia,1.0,t,na
23834,,French Polynesia,1.0,t,na
29930,,Russian Federation,1.0,f,na
6314,100%,,2.0,f,na
6105,,,1.0,f,na
28274,100%,Jersey,1.0,f,na
36035,83%,Bahrain,1.0,f,na
38767,67%,Holy See (Vatican City State),1.0,f,na
17858,,Uganda,1.0,f,na
10068,100%,,2.0,t,na
727,,Holy See (Vatican City State),1.0,t,na
9162,,Isle of Man,2.0,t,na
34532,100%,Monaco,1.0,f,na
47180,,,1.0,f,na
685,,Sao Tome and Principe,1.0,t,na
3266,100%,,1.0,t,na
40594,,Niger,1.0,t,na
13711,,Brazil,1.0,t,na
46097,,,1.0,t,na
8968,67%,,1.0,f,na
30080,88%,Pakistan,1.0,f,na
10186,,Turks and Caicos Islands,1.0,f,na
49234,100%,Denmark,2.0,f,na
13450,,Kiribati,1.0,t,na
8595,100%,Lebanon,3.0,t,na
38893,100%,Tonga,1.0,f,na
5326,100%,,1.0,f,na
16074,100%,Faroe Islands,1.0,t,na
27643,,Kenya,1.0,f,na
5047,100%,Niger,1.0,f,na
50071,100%,Nicaragua,1.0,f,na
18319,,Saint Helena,2.0,f,na
47816,100%,,1.0,f,na
44600,,Guinea,1.0,t,na
33108,100%,Costa Rica,3.0,f,na
767,100%,Uganda,2.0,f,na
18500,100%,Lithuania,1.0,f,na
46948,,Kenya,1.0,f,na
48649,100%,Kiribati,2.0,f,na
33227,,,2.0,t,na
2786,100%,,1.0,f,na
16286,,,1.0,t,na
35305,100%,,2.0,f,na
11094,,Marshall Islands,1.0,t,na
49477,100%,,2.0,f,na
42528,100%,,1.0,f,na
6533,,Gibraltar,4.0,f,na
30445,,Russian Federation,1.0,f,na
46002,,,1.0,f,na
34951,100%,Uzbekistan,1.0,f,na
20564,,Turks and Caicos Islands,1.0,t,na
6115,,Estonia,1.0,f,na
45875,,Zimbabwe,1.0,t,na
35472,100%,Senegal,1.0,t,na
21884,,Isle of Man,1.0,t,na
40992,100%,,1.0,f,na
18937,,Russian Federation,2.0,f,na
3389,100%,Estonia,13.0,f,na
28123,100%,Gambia,1.0,f,na
11932,,Turkmenistan,1.0,t,na
16465,,Greenland,1.0,f,na
48602,100%,El Salvador,1.0,t,na
42072,,Bosnia and Herzegovina,1.0,f,na
43127,100%,Maldives,1.0,f,na
21680,100%,,1.0,t,na
43983,,Turkmenistan,2.0,f,na
11549,100%,Zimbabwe,1.0,t,na
25480,,,1.0,f,na
24659,100%,,1.0,f,na
39651,100%,Denmark,1.0,f,na
19967,100%,,1.0,f,na
12995,,,1.0,f,na
40255,,Faroe Islands,1.0,t,na
22289,100%,Guinea,1.0,t,na
40605,,,1.0,t,na
39907,100%,Turkmenistan,1.0,f,na
39884,,Reunion,1.0,t,na
18409,,Cape Verde,1.0,f,na
277,100%,,2.0,f,na
34808,100%,,1.0,t,na
48443,100%,Maldives,1.0,f,na
29880,100%,Tanzania,1.0,f,na
48814,,,1.0,f,na
22714,,,1.0,t,na
6693,,French Guiana,1.0,f,na
26550,,,1.0,f,na
3391,100%,Iran,58.0,t,na
17761,,Guinea,1.0,t,na
19246,100%,Monaco,1.0,t,na
39013,86%,Russian Federation,1.0,t,na
8122,,Monaco,2.0,t,na
30594,100%,,1.0,t,na
26813,100%,Russian Federation,1.0,t,na
19290,,Micronesia,1.0,t,na
40171,,,1.0,f,na
48710,80%,Libyan Arab Jamahiriya,1.0,f,na
38033,,,1.0,f,na
30199,,,1.0,f,na
24114,70%,Lebanon,2.0,t,na
3210,,,1.0,t,na
24251,100%,,1.0,t,na
40591,100%,Reunion,1.0,t,na
41276,,France,1.0,t,na
31761,,Micronesia,1.0,t,na
8163,,Kenya,3.0,f,na
44119,,Niue,1.0,t,na
30604,,Pakistan,1.0,f,na
41116,,Estonia,1.0,f,na
33024,,Lebanon,1.0,t,na
49742,,Marshall Islands,1.0,f,na
4822,,Lebanon,1.0,f,na
24722,100%,,1.0,t,na
10161,,Jersey,2.0,t,na
1662,,Estonia,1.0,t,na
23881,,,1.0,f,na
42606,100%,Micronesia,1.0,f,na
41927,,Marshall Islands,1.0,f,na
4360,100%,Guinea,1.0,f,na
41412,100%,Saint Helena,2.0,f,na
1965,94%,,1.0,f,na
11531,,Marshall Islands,2.0,t,na
40898,,San Marino,1.0,f,na
43313,,,1.0,f,na
27545,,,1.0,f,na
35603,,,2.0,f,na
21132,,Costa Rica,1.0,t,na
36280,,,1.0,f,na
32180,,Sao Tome and Principe,1.0,f,na
6185,,Pakistan,1.0,t,na
37594,100%,Russian Federation,1.0,f,na
37378,83%,Brazil,1.0,f,na
23920,,,2.0,f,na
35213,83%,Russian Federation,1.0,f,na
18468,,Malta,1.0,t,na
39379,100%,Guinea,1.0,f,na
39001,,Russian Federation,1.0,f,na
1391,,Congo,1.0,t,na
24033,100%,Uganda,45.0,f,na
36687,100%,Cape Verde,1.0,t,na
19845,,,1.0,t,na
47781,,Cocos (Keeling) Islands,1.0,t,na
24700,33%,Denmark,1.0,t,na
6149,100%,Zimbabwe,1.0,t,na
1908,100%,Sao Tome and Principe,2.0,t,na
25910,,Christmas Island,1.0,t,na
37584,100%,Puerto Rico,1.0,f,na
36524,100%,Saint Helena,8.0,t,na
37621,,,1.0,f,na
39247,100%,,1.0,f,na
13753,100%,,2.0,f,na
42407,100%,Maldives,2.0,t,na
30175,,Russian Federation,2.0,t,na
1864,,,1.0,f,na
31361,100%,,1.0,f,na
29917,,,1.0,t,na
33730,,Russian Federation,1.0,t,na
1804,,,1.0,f,na
9011,100%,Russian Federation,1.0,f,na
37725,100%,Zimbabwe,1.0,f,na
4506,70%,,1.0,f,na
39983,100%,,1.0,f,na
14,,Grenada,1.0,f,na
389,,,1.0,t,na
41864,100%,,1.0,t,na
1099,70%,,1.0,f,na
16897,,Mauritania,2.0,f,na
44559,100%,,1.0,t,na
38485,,Isle of Man,1.0,f,na
29228,100%,,1.0,f,na
35776,100%,Isle of Man,1.0,t,na
5357,95%,Sao Tome and Principe,1.0,f,na
16198,0%,Sao Tome and Principe,1.0,t,na
12873,,Monaco,1.0,f,na
47360,100%,,3.0,f,na
27828,,Lebanon,1.0,f,na
37071,,,1.0,f,na
19271,100%,Jersey,11.0,f,na
21802,,Lebanon,2.0,f,na
24432,100%,Andorra,2.0,t,na
10165,,,1.0,t,na
18564,,,1.0,f,na
13515,100%,,3.0,t,na
42139,,,1.0,t,na
37053,,Uzbekistan,1.0,f,na
44361,,,1.0,f,na
12173,100%,Uganda,9.0,f,na
35285,,,1.0,t,na
30426,100%,Kenya,1.0,f,na
1705,100%,Russian Federation,2.0,t,na
25156,,Andorra,1.0,f,na
41126,90%,Saint Helena,1.0,f,na
44274,,,3.0,f,na
27626,,Micronesia,4.0,f,na
40121,,,1.0,f,na
12490,,French Guiana,1.0,f,na
31567,50%,,1.0,f,na
42350,100%,Bahamas,2.0,t,na
45097,100%,Gambia,1.0,t,na
11938,,,1.0,f,na
38702,,Micronesia,1.0,f,na
45695,78%,,1.0,t,na
8143,,Guinea,1.0,t,na
2862,100%,Vanuatu,1.0,f,na
19843,100%,Turkmenistan,3.0,t,na
33439,,Russian Federation,1.0,f,na
35873,,,2.0,f,na
43176,86%,Guinea,3.0,f,na
33809,,,1.0,f,na
28540,100%,Vanuatu,12.0,f,na
9461,,,1.0,t,na
2384,,Isle of Man,1.0,f,na
9712,,,1.0,t,na
48934,,Gambia,2.0,f,na
27070,100%,Uzbekistan,2.0,f,na
36867,100%,Tanzania,1.0,f,na
11977,,,1.0,t,na
219,100%,Congo,2.0,f,na
33995,,Guinea,1.0,f,na
40673,,Marshall Islands,1.0,f,na
36559,,Marshall Islands,1.0,t,na
3949,,,1.0,f,na
16844,,,1.0,f,na
13047,,Guinea,1.0,f,na
44578,100%,Niue,2.0,t,na
12070,100%,Vanuatu,1.0,f,na
8929,,Indonesia,1.0,f,na
48774,,Jersey,1.0,f,na
41428,100%,,1.0,f,na
23345,,,1.0,t,na
37499,100%,French Guiana,4.0,t,na
9061,100%,Rwanda,2.0,t,na
24574,,,1.0,f,na
29737,100%,,1.0,f,na
42502,100%,Philippines,2.0,f,na
37406,100%,Greenland,2.0,f,na
26721,,United Kingdom,1.0,t,na
20867,100%,Guinea,4.0,t,na
12587,,Lebanon,1.0,t,na
10700,100%,Gambia,1.0,t,na
48737,,Russian Federation,1.0,f,na
49947,,Andorra,1.0,t,na
19239,100%,Nicaragua,2.0,t,na
20014,,Uzbekistan,1.0,t,na
36661,100%,,1.0,t,na
19786,0%,,1.0,t,na
9212,,,1.0,f,na
40110,,Somalia,1.0,f,na
32600,100%,Lebanon,1.0,f,na
20537,,,1.0,f,na
8918,100%,,1.0,t,na
24322,,Guernsey,1.0,t,na
26406,100%,Kiribati,2.0,f,na
39260,,,1.0,f,na
13983,,Micronesia,3.0,t,na
3906,,Anguilla,1.0,f,na
24367,,Niue,1.0,t,na
47515,0%,Kiribati,1.0,f,na
21407,,,1.0,t,na
17405,,Niue,1.0,t,na
28833,100%,Venezuela,5.0,f,na
45633,100%,Ecuador,1.0,f,na
787,,Faroe Islands,1.0,t,na
42282,,,1.0,f,na
36826,,,1.0,t,na
24639,100%,Kenya,2.0,t,na
16240,100%,Tanzania,2.0,t,na
2455,,Kenya,1.0,t,na
3278,90%,Guinea,2.0,t,na
12930,,Kiribati,1.0,f,na
11928,100%,,1.0,f,na
17103,,Somalia,1.0,f,na
31805,99%,Mauritania,20.0,f,na
22209,90%,,1.0,f,na
22438,90%,Guinea,2.0,t,na
8479,,Gambia,1.0,f,na
33716,100%,Gibraltar,2.0,f,na
18627,,Cuba,1.0,t,na
38387,100%,Sao Tome and Principe,1.0,t,na
4572,100%,,2.0,t,na
48654,100%,,6.0,f,na
37223,,,1.0,f,na
9147,100%,,4.0,f,na
38820,,Fiji,1.0,f,na
31830,100%,Tonga,1.0,f,na
29092,,,1.0,f,na
5101,67%,Nauru,1.0,f,na
43889,100%,Lebanon,2.0,f,na
43663,,Kenya,1.0,f,na
17771,90%,Russian Federation,1.0,f,na
49542,100%,Turkmenistan,2.0,f,na
47021,,,2.0,f,na
22865,,,1.0,f,na
26831,50%,Fiji,1.0,f,na
29419,,Lithuania,1.0,t,na
9399,100%,,1.0,f,na
14439,100%,Svalbard & Jan Mayen Islands,1.0,f,na
49206,100%,Sao Tome and Principe,1.0,f,na
42823,100%,China,1.0,f,na
42425,,El Salvador,1.0,f,na
27130,100%,Croatia,1.0,f,na
22739,100%,Gambia,3.0,t,na
32161,100%,Nicaragua,5.0,t,na
29804,,Malta,1.0,f,na
13949,,Kenya,1.0,f,na
4278,,,1.0,f,na
11600,100%,Gibraltar,1.0,t,na
31749,100%,Uganda,9.0,t,na
40455,,Guinea,1.0,f,na
35673,,Zimbabwe,1.0,f,na
4076,50%,Uganda,1.0,t,na
2743,97%,China,23.0,f,na
44347,88%,Wallis and Futuna,2.0,f,na
3104,43%,Marshall Islands,1.0,f,na
14034,100%,Russian Federation,1.0,f,na
10374,100%,,1.0,f,na
17013,100%,,1.0,f,na
9667,,Gibraltar,1.0,f,na
11778,,Monaco,1.0,t,na
6108,60%,Peru,1.0,f,na
46450,,Malta,1.0,t,na
17213,100%,France,1.0,t,na
19240,,Niue,1.0,t,na
28765,100%,,1.0,f,na
11787,,Peru,1.0,f,na
12041,100%,,1.0,t,na
46943,94%,Peru,2.0,f,na
13823,,Nicaragua,1.0,f,na
640,,Chile,1.0,f,na
6450,,,1.0,f,na
38886,,Marshall Islands,1.0,f,na
38683,,Rwanda,1.0,f,na
22324,100%,Venezuela,6.0,t,na
2693,,Lebanon,1.0,f,na
21329,,,1.0,f,na
15559,100%,Barbados,1.0,t,na
16711,,French Guiana,1.0,f,na
48103,,Reunion,1.0,f,na
16673,,France,1.0,t,na
4749,,Brazil,1.0,f,na
44722,100%,Niue,2.0,f,na
20089,100%,Rwanda,1.0,t,na
10006,100%,Tanzania,1.0,t,na
49136,,Denmark,1.0,t,na
3476,100%,Wallis and Futuna,1.0,f,na
23250,,,1.0,f,na
17214,,Russian Federation,1.0,t,na
12139,,Russian Federation,1.0,f,na
6974,100%,Barbados,1.0,t,na
36407,100%,Uganda,2.0,t,na
17198,100%,Gambia,1.0,f,na
12956,,,1.0,t,na
45960,,Peru,1.0,f,na
17643,,,1.0,f,na
40671,100%,Bosnia and Herzegovina,2.0,t,na
30498,,,3.0,f,na
4394,,,1.0,f,na
2112,100%,Nicaragua,2.0,f,na
37345,,Venezuela,1.0,t,na
41745,,Togo,1.0,f,na
21817,,Vanuatu,1.0,t,na
22753,,,1.0,f,na
34477,,El Salvador,1.0,f,na
77,50%,Monaco,2.0,f,na
40462,100%,Rwanda,1.0,f,na
29901,33%,Lithuania,1.0,t,na
48948,,,1.0,f,na
19791,,,1.0,t,na
31882,,,1.0,t,na
7740,,Malawi,1.0,f,na
329,,Bosnia and Herzegovina,2.0,f,na
19900,,Kiribati,1.0,f,na
45594,,,1.0,f,na
31643,,France,1.0,f,na
24756,,,1.0,t,na
11046,100%,Libyan Arab Jamahiriya,1.0,t,na
19040,,,1.0,f,na
7649,100%,Jersey,1.0,t,na
35505,,Peru,1.0,t,na
49783,,,1.0,t,na
30023,75%,Rwanda,1.0,t,na
33203,100%,,3.0,f,na
18903,,,2.0,t,na
7874,,Niue,1.0,f,na
32472,,,1.0,f,na
40766,,Russian Federation,1.0,f,na
22024,,,1.0,t,na
22234,,Chad,1.0,t,na
45370,,,1.0,f,na
7392,,,1.0,t,na
47372,,Micronesia,1.0,f,na
32417,100%,Fiji,1.0,t,na
17515,100%,Philippines,5.0,f,na
4364,100%,Uganda,1.0,f,na
7155,,,1.0,t,na
44774,90%,,1.0,t,na
42888,,Venezuela,1.0,f,na
38959,100%,,1.0,f,na
11071,90%,,2.0,f,na
9638,0%,Tonga,2.0,f,na
8058,90%,Niger,2.0,t,na
46719,,Maldives,1.0,t,na
12335,,Mauritania,1.0,f,na
2445,100%,El Salvador,1.0,t,na
23870,100%,Brazil,1.0,f,na
18060,,,1.0,t,na
13251,,,1.0,f,na
46068,,Suriname,1.0,f,na
13236,100%,Vanuatu,1.0,f,na
42915,100%,Vanuatu,1.0,f,na
20665,100%,,2.0,t,na
9224,100%,,1.0,f,na
29353,,Lebanon,1.0,f,na
7102,100%,Vanuatu,4.0,t,na
46493,,,1.0,f,na
15628,,,1.0,t,na
12980,100%,Uzbekistan,3.0,t,na
42187,,Costa Rica,1.0,t,na
36345,,Uganda,1.0,f,na
23699,100%,Lebanon,1.0,t,na
30826,,,1.0,f,na
14178,,France,1.0,t,na
28662,100%,Brazil,2.0,f,na
11168,100%,,1.0,f,na
8978,88%,Brazil,1.0,t,na
48118,100%,Guinea,1.0,t,na
452,100%,Ghana,3.0,f,na
2012,,Ecuador,1.0,f,na
26633,100%,Guinea,1.0,t,na
45771,,,1.0,f,na
8096,100%,Vietnam,2.0,f,na
16045,100%,Anguilla,1.0,t,na
19909,100%,Andorra,1.0,f,na
39986,100%,Isle of Man,2.0,t,na
20413,67%,El Salvador,1.0,f,na
43053,,Papua New Guinea,1.0,f,na
14934,,Anguilla,1.0,f,na
625,,Isle of Man,1.0,t,na
44626,90%,Niue,1.0,t,na
31871,100%,Uzbekistan,1.0,t,na
1841,100%,,1.0,f,na
22647,100%,Uzbekistan,1.0,f,na
15247,100%,Tunisia,1.0,f,na
13372,,Niue,1.0,f,na
45215,100%,Niue,1.0,f,na
43254,,Turkmenistan,1.0,t,na
90,,Tonga,1.0,f,na
10376,,Gambia,1.0,f,na
23686,,,1.0,t,na
44397,,Isle of Man,1.0,t,na
29968,100%,French Guiana,1.0,f,na
40547,,,1.0,f,na
2822,100%,Gambia,1.0,t,na
6576,100%,Gibraltar,3.0,t,na
26689,80%,Svalbard & Jan Mayen Islands,1.0,f,na
4785,100%,,1.0,f,na
39829,100%,,1.0,f,na
25914,100%,France,2.0,t,na
24409,100%,Isle of Man,1.0,f,na
40573,75%,,1.0,f,na
47044,,,1.0,t,na
16268,,,10.0,f,na
40629,,,1.0,f,na
44713,100%,French Guiana,1.0,t,na
28173,,Uzbekistan,1.0,f,na
24726,100%,,1.0,t,na
12758,100%,,1.0,f,na
32065,100%,Niue,1.0,f,na
32661,,,3.0,t,na
36543,100%,Pakistan,1.0,f,na
16947,,Chile,2.0,f,na
3303,,Nauru,2.0,f,na
24186,,Rwanda,1.0,t,na
17941,100%,France,1.0,t,na
8399,,Nauru,1.0,t,na
33431,100%,,1.0,f,na
48671,100%,Guinea,3.0,t,na
31439,,Chile,1.0,t,na
15848,,Ghana,1.0,f,na
45221,100%,Turkmenistan,1.0,t,na
37615,100%,Vanuatu,1.0,f,na
32225,,Reunion,1.0,f,na
24366,,Togo,1.0,f,na
39781,100%,Brazil,1.0,t,na
39161,,French Polynesia,1.0,f,na
38184,40%,Estonia,1.0,f,na
15796,,Chile,1.0,f,na
13721,,Maldives,1.0,f,na
13728,100%,Pakistan,1.0,f,na
40438,,,1.0,t,na
5014,100%,,1.0,t,na
33326,,Nicaragua,1.0,f,na
1366,25%,Fiji,4.0,f,na
33336,75%,Nicaragua,1.0,f,na
1729,75%,,2.0,f,na
47229,,Jersey,1.0,t,na
11964,,Chad,1.0,t,na
19250,100%,Papua New Guinea,1.0,f,na
13026,100%,,1.0,t,na
24139,,Grenada,1.0,f,na
23437,100%,Niger,1.0,f,na
41337,100%,Maldives,5.0,f,na
42262,,Turkmenistan,1.0,f,na
46394,100%,Estonia,1.0,f,na
15305,100%,,1.0,t,na
31096,,Canada,1.0,f,na
8131,100%,,1.0,f,na
24288,100%,Senegal,4.0,f,na
31636,,,1.0,f,na
17092,100%,Estonia,2.0,f,na
31887,,Rwanda,2.0,f,na
14137,,Isle of Man,1.0,f,na
32562,,,1.0,f,na
38304,100%,United Kingdom,1.0,t,na
14018,,Svalbard & Jan Mayen Islands,3.0,t,na
11474,100%,Andorra,1.0,t,na
32181,,,1.0,t,na
32631,,Chile,1.0,f,na
28621,100%,Marshall Islands,1.0,f,na
2027,,Sao Tome and Principe,1.0,f,na
14663,100%,Kenya,1.0,f,na
35891,,,1.0,f,na
40203,,,1.0,f,na
4048,100%,,1.0,f,na
32752,,Anguilla,1.0,f,na
37591,,,1.0,f,na
10920,100%,Kenya,2.0,t,na
27682,,,1.0,f,na
12177,100%,France,6.0,t,na
5508,,Barbados,1.0,f,na
19149,,,1.0,f,na
5869,,Costa Rica,1.0,f,na
41991,100%,Mexico,1.0,t,na
49496,100%,Gibraltar,1.0,f,na
48701,100%,Tonga,1.0,f,na
26558,100%,Micronesia,2.0,t,na
24812,100%,,1.0,t,na
10962,100%,Sao Tome and Principe,3.0,t,na
32816,88%,Denmark,1.0,f,na
42017,,,1.0,f,na
45519,100%,Puerto Rico,2.0,f,na
43360,100%,Denmark,2.0,f,na
38479,100%,Russian Federation,2.0,t,na
48194,,,1.0,f,na
4038,,Micronesia,1.0,t,na
36160,,Guinea,1.0,f,na
17398,100%,,1.0,f,na
7980,100%,Tonga,1.0,f,na
5975,100%,Guinea,2.0,f,na
12679,90%,,2.0,f,na
12242,,Chile,1.0,f,na
47085,100%,Sao Tome and Principe,1.0,f,na
49765,100%,Uzbekistan,1.0,t,na
13868,,,1.0,f,na
28057,,Cuba,1.0,f,na
48652,100%,Isle of Man,1.0,t,na
8304,,,1.0,t,na
23168,,Bouvet Island (Bouvetoya),3.0,t,na
48360,,,1.0,t,na
7067,100%,,1.0,f,na
47415,,,1.0,f,na
49924,67%,Vanuatu,2.0,f,na
38856,,,1.0,f,na
25716,,Ghana,2.0,f,na
11643,,,1.0,t,na
17772,,Jersey,1.0,f,na
20216,,United Kingdom,1.0,f,na
40526,90%,Kenya,1.0,f,na
33991,,,2.0,f,na
32434,,Niue,1.0,f,na
35768,100%,,1.0,f,na
42786,,Nicaragua,1.0,t,na
28703,100%,Uzbekistan,2.0,f,na
49456,0%,Venezuela,1.0,f,na
15539,,Venezuela,1.0,f,na
4920,98%,Estonia,8.0,f,na
6912,60%,,1.0,f,na
17535,100%,,1.0,t,na
39972,100%,Niue,1.0,f,na
4240,100%,,1.0,t,na
42532,,Lebanon,1.0,f,na
41546,100%,Mauritania,21.0,f,na
3126,,Brazil,2.0,t,na
15397,,Turkmenistan,1.0,t,na
34603,,Gambia,1.0,f,na
29813,100%,Holy See (Vatican City State),1.0,f,na
31265,90%,,1.0,t,na
34398,100%,,3.0,t,na
2014,,,1.0,f,na
15380,,,1.0,f,na
22814,,Niger,1.0,f,na
41429,,Malta,2.0,t,na
16939,,Senegal,11.0,t,na
36917,100%,Croatia,1.0,t,na
8654,100%,Christmas Island,3.0,f,na
27096,,Micronesia,1.0,t,na
3023,,,1.0,t,na
43815,,,1.0,t,na
29251,,Sao Tome and Principe,1.0,f,na
1782,,,2.0,f,na
38442,,,1.0,f,na
23094,,Canada,1.0,f,na
29203,100%,Kenya,1.0,t,na
591,100%,Niue,2.0,f,na
25605,,Micronesia,2.0,f,na
35743,100%,Palestinian Territory,2.0,t,na
46721,100%,,1.0,t,na
43046,,Denmark,1.0,f,na
27652,100%,El Salvador,5.0,f,na
41621,100%,,1.0,f,na
17040,,,1.0,f,na
39481,100%,Uzbekistan,1.0,t,na
38694,100%,,1.0,t,na
2688,,Lebanon,1.0,t,na
38112,100%,Malta,1.0,f,na
20211,,Holy See (Vatican City State),1.0,t,na
28602,100%,Mauritania,2.0,f,na
20198,,Nicaragua,1.0,f,na
25003,96%,Latvia,9.0,t,na
12818,,Chile,4.0,f,na
48810,,Uzbekistan,1.0,t,na
9992,,Guernsey,1.0,f,na
10082,100%,Isle of Man,2.0,t,na
37962,100%,Gibraltar,1.0,t,na
46087,,Sao Tome and Principe,1.0,f,na
7695,,Venezuela,1.0,t,na
458,,,1.0,t,na
11330,,,1.0,f,na
28671,100%,Malawi,2.0,f,na
23221,100%,Chad,1.0,f,na
24198,25%,French Guiana,4.0,f,na
35526,100%,,2.0,f,na
25132,100%,,2.0,f,na
11984,,,1.0,f,na
38129,,French Guiana,1.0,f,na
13120,83%,,1.0,f,na
35779,100%,,1.0,f,na
20758,100%,Uzbekistan,2.0,t,na
30583,,,1.0,f,na
16493,,,1.0,f,na
11510,,Montserrat,11.0,f,na
11240,,Svalbard & Jan Mayen Islands,1.0,t,na
47695,100%,,1.0,f,na
14079,,Russian Federation,1.0,f,na
38294,,Lebanon,1.0,f,na
16881,100%,Vietnam,1.0,t,na
8930,,Turkmenistan,2.0,t,na
37943,,Russian Federation,1.0,f,na
13397,,,1.0,f,na
665,100%,Greenland,2.0,t,na
29250,,,1.0,f,na
28739,,Faroe Islands,1.0,f,na
41098,,Chad,1.0,f,na
36782,,,1.0,t,na
8832,,,1.0,f,na
44833,,Venezuela,1.0,f,na
8518,100%,Peru,1.0,f,na
47326,,,1.0,f,na
17818,100%,Montserrat,2.0,t,na
35941,,,2.0,f,na
42739,100%,,1.0,f,na
22054,,,1.0,f,na
45977,100%,,2.0,f,na
5858,,Cape Verde,2.0,t,na
17397,,Russian Federation,1.0,f,na
39,,Sao Tome and Principe,1.0,f,na
16781,100%,,1.0,t,na
30846,,Nicaragua,1.0,t,na
12527,,,1.0,f,na
41474,,Turkmenistan,2.0,t,na
39847,100%,Venezuela,1.0,f,na
46133,,Lebanon,2.0,t,na
35391,100%,,2.0,t,na
13247,,El Salvador,2.0,f,na
11128,,Zimbabwe,1.0,t,na
37389,,,1.0,f,na
30500,100%,Zimbabwe,1.0,t,na
8205,,,1.0,t,na
31063,100%,Gambia,1.0,f,na
36684,,Croatia,1.0,f,na
14408,,Niue,1.0,t,na
44540,67%,,1.0,t,na
39632,100%,Zimbabwe,1.0,t,na
7395,100%,Niue,1.0,f,na
10949,,Bosnia and Herzegovina,1.0,f,na
29261,100%,Uruguay,1.0,t,na
24131,,,1.0,f,na
47555,,Lebanon,1.0,t,na
29931,100%,Brazil,1.0,f,na
25369,100%,Chad,1.0,t,na
38960,100%,,1.0,f,na
30424,,United Kingdom,1.0,t,na
48250,,,1.0,f,na
5559,,Cape Verde,1.0,t,na
7772,100%,,1.0,f,na
